2020-02-16/16:36:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:19		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:19		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:19		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:19		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:20		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:21		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:22		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:23		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:24		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:25		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/16:43:26		 phising_08012020_120000.csv: File loaded successfully!!
